idx,leverage,AD_type,y_pred,y_true
97,0.04501514623578784,IAD,63.109375,85.0
98,0.031181045785135808,IAD,76.29439,95.0
99,0.057058288839160975,IAD,44.757137,66.0
100,0.043857787690243843,IAD,54.94391,17.0
101,0.22871783251431865,IAD,41.0918,11.0
102,0.053961871579480764,IAD,47.654133,0.0
103,0.029101562859125685,IAD,42.14016,93.0
104,0.14787978222069742,IAD,30.393782,65.0
105,0.03888314423588457,IAD,53.13693,38.0
106,0.09705146445485857,IAD,62.815826,85.0
107,0.21481973670421314,IAD,45.631027,8.0
108,0.04376412313098693,IAD,73.23315,83.0
109,0.0732651717411108,IAD,81.11767,78.0
110,0.06777233462925397,IAD,84.94496,91.0
111,0.09245357804478761,IAD,79.30758,89.0
112,0.032842939399475135,IAD,55.260544,86.0
113,0.07179755088915174,IAD,59.087112,82.0
114,0.06214509277735858,IAD,79.89809,80.0
115,0.03256777003325742,IAD,84.30445,82.0
116,0.6558892046194345,IAD,81.922806,86.0
117,0.32123173454769915,IAD,86.132744,95.0
118,0.24005079495380466,IAD,84.60228,86.0
119,0.05048267965681813,IAD,88.72401,92.0
120,0.06932446742555595,IAD,84.58702,88.0
121,0.13673094516185336,IAD,75.784615,72.0
122,0.08591440862554833,IAD,71.87377,81.0
123,0.175324711772403,IAD,81.770226,80.0
124,0.09472410583643609,IAD,65.49128,92.0
125,0.046437721273512866,IAD,43.555714,0.0
126,3.2992126975336475,OAD,79.46563,78.0
127,0.695220199486489,IAD,78.677444,76.0
128,0.0771002760516436,IAD,82.05824,77.0
129,0.18945205730652903,IAD,78.652916,80.0
130,0.19731581464235948,IAD,78.00193,73.0
131,0.22163353467396885,IAD,86.61213,75.0
132,0.09119764410173575,IAD,65.10546,83.0
133,0.146607778456616,IAD,88.04693,83.0
134,0.08312132352990653,IAD,83.59839,86.0
135,0.08701693494581164,IAD,68.20502,78.0
136,0.3279500727524387,IAD,76.2154,65.0
137,0.23723082165585785,IAD,83.400986,81.0
138,0.4374011994724041,IAD,79.213394,88.0
139,0.5922217344812957,IAD,81.80087,78.0
140,0.07219919405869693,IAD,65.031654,63.0
141,0.08124831708540178,IAD,64.61514,7.0
142,0.06383140614035615,IAD,67.90219,75.0
143,0.04255671006495576,IAD,71.65707,90.0
144,0.07855313838995026,IAD,64.32411,65.0
145,0.08001766511522498,IAD,58.236843,58.0
146,0.0832336142125335,IAD,35.621803,45.0
147,0.19650898249663057,IAD,36.78175,0.0
148,0.05911471547164823,IAD,62.471176,70.0
149,0.0664154856382721,IAD,43.636314,0.0
150,0.06433992453643855,IAD,68.3596,25.0
151,0.43965838863671347,IAD,66.83299,80.0
152,1.8833115182541675,IAD,71.337,76.0
153,0.8720057050038513,IAD,68.80401,67.0
154,2.0427303328724085,IAD,76.889984,53.0
155,2.251894380569123,IAD,59.605404,78.0
156,4.658455907198986,OAD,60.136677,60.0
157,0.0449005232953642,IAD,80.01442,100.0
158,0.0530491090973821,IAD,78.40253,84.0
159,0.055618411260518974,IAD,76.59129,90.0
160,0.07962542657187605,IAD,78.75169,92.0
161,0.0580076506077579,IAD,88.48305,99.0
162,0.051846346556885414,IAD,84.43462,92.0
163,0.07511912750279026,IAD,85.97129,91.0
164,0.09468720210606352,IAD,77.38,73.0
165,0.1487337820147916,IAD,79.91182,95.0
166,0.09582464171956756,IAD,91.54681,85.0
167,0.32666034762802754,IAD,82.11775,98.0
168,0.08472784516299511,IAD,84.288864,95.0
169,0.09131336088407191,IAD,79.848785,53.0
170,0.12114784442544024,IAD,67.026634,70.0
171,0.07852740861477063,IAD,76.728516,57.0
172,0.11154804548667624,IAD,66.96888,73.0
173,0.10808360835441816,IAD,82.818954,92.0
174,0.07620295112290587,IAD,84.00495,96.0
175,0.0840776257769517,IAD,96.22182,82.0
176,0.05932227117155234,IAD,70.942924,95.0
177,0.07004543712854153,IAD,97.18535,45.0
178,0.04466612100924036,IAD,68.55567,94.0
179,0.057063531283086305,IAD,75.86415,64.0
180,0.09007398295992666,IAD,73.136314,61.0
181,0.08607847903471148,IAD,70.25165,67.0
182,0.1441375932851759,IAD,64.92174,65.0
183,0.1754894473085648,IAD,65.78373,75.0
184,0.17993527379857926,IAD,57.397186,75.0
185,0.0489538015571096,IAD,44.86067,64.0
186,0.14711777545588742,IAD,41.294487,80.0
187,0.05394682060639331,IAD,37.780598,46.0
188,0.1750393976462067,IAD,51.908455,19.0
189,0.2701433718559664,IAD,53.30138,8.0
190,0.054597284085447464,IAD,39.03868,52.0
191,0.16781902447885488,IAD,44.09749,41.0
192,0.06762902718060487,IAD,55.322754,28.0
193,0.13290353952563877,IAD,42.358063,40.0
194,0.07145915088438254,IAD,42.339333,11.0
195,0.15766399742740816,IAD,30.73215,10.0
196,0.05585116913523091,IAD,78.64196,68.0
197,0.04855711736023629,IAD,78.108635,95.0
198,0.0822976349405103,IAD,61.677723,0.0
199,0.04581463646926581,IAD,79.81098,91.0
200,0.09153682081028047,IAD,77.47025,91.0
201,0.08929033919943241,IAD,88.598015,87.0
202,0.12604352669984886,IAD,86.761406,78.0
203,0.06272907611069167,IAD,69.688896,89.0
204,0.06935998456191017,IAD,78.00668,68.0
205,0.07203215268656726,IAD,64.91555,60.0
206,0.32837270702337484,IAD,73.15897,67.0
207,0.08652485918443706,IAD,91.72507,91.0
208,1.086603201438515,IAD,82.63281,90.0
209,0.1007533791171532,IAD,84.81887,75.0
210,0.0755805367856899,IAD,76.66799,87.0
211,0.13397298253404205,IAD,82.64521,72.0
212,0.07277100889396632,IAD,78.37143,75.0
213,0.1196856627957853,IAD,92.3052,95.0
214,0.20104530358326245,IAD,90.290825,92.0
215,0.09899183911048631,IAD,91.2009,94.0
216,0.1570728712132506,IAD,79.50817,86.0
217,0.16944448978880583,IAD,80.01238,88.0
218,0.3846634839329326,IAD,69.469345,63.0
219,0.4850265491732997,IAD,67.371994,65.0
220,0.3646652523667132,IAD,81.10456,79.0
221,0.4967865244093015,IAD,78.116615,81.0
222,1.0103025219317883,IAD,63.997234,58.0
223,0.999189125630962,IAD,53.480255,61.0
224,0.4052890952085919,IAD,68.13191,78.0
225,0.4107357185212477,IAD,70.48369,79.0
226,0.21201367587064324,IAD,80.949005,80.0
227,0.23118212965031715,IAD,81.33954,82.0
228,0.17286340249324605,IAD,86.661064,86.0
229,0.17413230730268453,IAD,83.5486,90.0
230,0.07157869920881804,IAD,52.273422,30.0
231,0.14954567209145964,IAD,39.096306,27.0
232,0.2798540237998366,IAD,47.793034,55.0
233,0.04247109308332596,IAD,81.56537,93.0
234,0.05302810622673978,IAD,33.264652,18.0
235,0.060119641302533056,IAD,37.145443,24.0
236,0.06697851908975411,IAD,47.41884,26.0
237,0.09160764959957524,IAD,81.799576,85.0
238,0.04765852128236693,IAD,71.56917,49.0
239,0.17708429426855196,IAD,56.34969,80.0
240,0.05662205015286119,IAD,44.95255,40.0
241,0.09458670181171425,IAD,55.985912,90.0
242,0.07818563375810333,IAD,37.734566,20.0
243,0.0673375265123944,IAD,20.633158,27.0
244,0.039044559588110164,IAD,76.35407,93.0
245,0.05754270795010841,IAD,65.70645,0.0
246,0.07634851197655712,IAD,95.09224,99.0
247,0.23696919910681163,IAD,90.25187,82.0
248,0.2122034374681625,IAD,92.74212,84.0
249,0.2054689102211382,IAD,87.15783,87.0
250,0.4469289452977412,IAD,82.015564,96.0
251,0.05807473250767797,IAD,82.791306,85.0
252,0.5273727139489854,IAD,91.32044,96.0
253,0.23752146419405173,IAD,94.29618,98.0
254,0.10640993729677262,IAD,84.14068,94.0
255,0.11197076327766048,IAD,75.29261,72.0
256,0.16232313888130223,IAD,90.07998,99.0
257,0.20535136948960897,IAD,90.11195,98.0
258,0.06790278492855006,IAD,98.4785,98.0
259,0.04271321836093199,IAD,88.91842,92.0
260,0.07184027161449213,IAD,93.09142,97.0
261,0.08065420452370131,IAD,90.563675,86.0
262,0.137620441825264,IAD,91.90059,84.0
263,0.19206379959384073,IAD,91.0515,98.0
264,0.05142458490915388,IAD,92.102005,88.0
265,0.3384079590589315,IAD,92.534,98.0
266,0.09680062278608415,IAD,92.39518,94.0
267,0.22221087183684518,IAD,90.08698,98.0
268,0.1231225514213734,IAD,84.24039,90.0
269,0.14402665283531704,IAD,94.11964,93.0
270,0.4876589921995955,IAD,88.58493,94.0
271,0.29310580561776045,IAD,87.92174,71.2
272,0.04227971567855676,IAD,74.12041,64.0
273,0.04619915659787598,IAD,44.45134,52.0
274,0.17443482858406778,IAD,39.46743,18.0
275,0.05596560195643065,IAD,28.035406,0.0
276,0.05504557890943035,IAD,32.243355,0.0
277,0.04659222465528101,IAD,70.47268,85.0
278,0.058083450868723685,IAD,29.152184,0.0
279,0.17525764342366631,IAD,24.093891,42.0
280,0.1530428090692148,IAD,39.131657,24.0
281,0.08010893200528801,IAD,40.643604,0.0
282,0.04266027119283723,IAD,73.639435,85.0
283,0.1083960559244197,IAD,90.9653,87.0
284,0.24121472842595765,IAD,95.35511,99.0
285,0.3142937655374496,IAD,90.07582,98.0
286,0.28188356779619106,IAD,91.230515,94.0
287,0.10024430050977384,IAD,82.57199,92.0
288,0.1827802287894007,IAD,87.78815,88.0
289,0.10379858815825355,IAD,90.55149,92.0
290,0.28993715754236415,IAD,93.15038,94.0
291,0.31377235971463036,IAD,99.5422,99.0
292,0.11238683303827439,IAD,78.748,80.0
293,0.0476933100762533,IAD,89.201904,98.0
294,0.08457873014529857,IAD,95.2301,82.0
295,0.16276623454890027,IAD,90.97439,97.0
296,0.05980142857985765,IAD,93.392586,97.0
297,0.10353950774399123,IAD,87.89898,99.0
298,0.06615457634087174,IAD,87.16313,87.0
299,0.15133012527403078,IAD,87.20417,99.0
300,0.1090044873250357,IAD,89.35153,85.0
301,0.1911669521259194,IAD,100.83517,91.0
302,0.07076294917999096,IAD,89.71729,85.0
303,0.14988816749733805,IAD,93.935394,97.0
304,0.33184368749522886,IAD,85.23231,82.0
305,0.3453500102794388,IAD,83.00816,49.24
306,0.44882660078989706,IAD,81.467384,82.0
307,0.14156833206735736,IAD,85.909645,91.0
308,0.08622613805832091,IAD,81.446396,80.0
309,0.05793737227935303,IAD,66.2934,64.0
310,0.05400362981443044,IAD,68.033905,66.0
311,0.030933788944614737,IAD,80.08825,85.0
312,0.05869485698707354,IAD,65.02341,64.0
313,0.029859407171121233,IAD,81.98275,84.0
314,0.07082652303239163,IAD,82.47067,81.0
315,0.19232442485517767,IAD,74.60199,75.0
316,0.11252707050648952,IAD,58.295776,53.0
317,0.08561128941812551,IAD,77.20593,68.0
318,0.08341525248377302,IAD,68.02363,81.0
319,0.0667509569793669,IAD,81.54002,90.0
320,0.1785901293274788,IAD,85.791,96.0
321,0.05573597843117167,IAD,82.63458,88.0
322,0.3394167427548398,IAD,82.99602,91.0
323,0.14501000088664517,IAD,90.1997,96.0
324,0.24802973145075596,IAD,83.38499,84.0
325,0.2857635853697529,IAD,78.93757,89.0
326,0.26668921003844104,IAD,93.56787,93.0
327,0.17486268673070815,IAD,79.32933,98.0
328,0.04682856289152959,IAD,70.32155,77.0
329,0.06815950959277467,IAD,67.35263,83.0
330,0.05629274179595274,IAD,60.566013,100.0
331,0.0857189939214175,IAD,81.52741,84.0
332,0.0850129412081918,IAD,79.23892,99.0
333,0.1451024289911701,IAD,83.854515,94.0
334,0.08634803239441474,IAD,82.11775,89.0
335,0.09402631693311359,IAD,89.96348,89.0
336,0.32036607171597525,IAD,69.7823,86.0
337,0.14206285177142985,IAD,85.75028,81.0
338,0.16159851092184052,IAD,73.33083,21.0
339,0.5698338318734191,IAD,41.475063,0.0
340,0.5534015676257489,IAD,19.672382,5.0
341,0.08590305839286755,IAD,91.89321,97.0
342,0.16538031766865702,IAD,88.61875,97.0
343,0.10771158681559845,IAD,92.64818,94.0
344,0.2718354274705013,IAD,76.86857,81.0
345,2.473129048418868,OAD,73.396416,59.0
346,2.9129636944092283,OAD,58.44656,77.0
347,0.033679422603493575,IAD,59.685688,66.0
348,0.0643885018374273,IAD,84.34857,82.0
349,0.07601922090383972,IAD,91.827774,81.0
350,0.06417186086259477,IAD,72.13505,90.0
351,0.07309148320576109,IAD,75.024925,90.0
352,0.09930560263745553,IAD,87.483215,97.0
353,0.08629733225966629,IAD,83.17963,82.0
354,0.04408622449073735,IAD,52.519352,51.0
355,0.34785700976461353,IAD,59.89049,2.5
356,0.03123998620140374,IAD,62.316452,91.0
357,0.047431600863382314,IAD,68.88143,91.0
358,0.08875114942068718,IAD,94.740326,93.0
359,0.059589263508915455,IAD,89.3092,97.0
360,0.04975714221356556,IAD,67.08582,93.0
361,0.07905074443439353,IAD,84.22257,72.0
362,0.0628712794289088,IAD,88.856804,93.0
363,0.03125786583454994,IAD,81.66854,22.0
364,0.04441665183557625,IAD,50.670074,95.0
365,0.09987017322157021,IAD,54.40485,81.0
366,0.19969864736938858,IAD,71.31044,62.0
367,0.08079494579817226,IAD,88.8034,96.0
368,0.10058062756462932,IAD,90.87149,94.0
369,0.0586055283801549,IAD,81.19402,71.0
370,0.07201724176247026,IAD,88.234955,99.0
371,0.0778849664044321,IAD,70.3782,75.0
372,0.12611540176240132,IAD,58.864876,85.0
373,0.25311614539205485,IAD,79.54354,88.0
374,0.2055215299265194,IAD,85.85088,93.0
375,0.16024315548740886,IAD,86.45234,90.0
376,0.2006655432517036,IAD,69.84388,79.0
377,0.23510048962012076,IAD,82.84865,75.0
378,0.3495507919491292,IAD,50.26591,93.0
379,0.1401205086509797,IAD,69.79324,33.0
380,0.14422146872008368,IAD,69.202324,84.0
381,0.16248620519080925,IAD,48.503357,2.5
382,0.13763133580744735,IAD,21.37902,46.0
383,0.18045575892865584,IAD,81.06521,80.0
384,0.09927506975763012,IAD,46.28293,39.0
385,0.07933437286286694,IAD,47.510326,46.0
386,0.10074617903715335,IAD,41.362293,35.0
387,0.056463996698251306,IAD,44.476044,57.0
388,0.15189929729556303,IAD,34.71954,30.0
389,0.05823736953897357,IAD,67.94871,51.0
390,0.05240081682945391,IAD,59.390366,65.0
391,0.06476650034070636,IAD,60.599705,53.0
392,0.044617927255523965,IAD,72.06158,70.0
393,0.04920381336880367,IAD,46.816666,57.0
394,0.11812683406413352,IAD,20.438833,59.0
395,0.06906726375996064,IAD,81.15694,95.0
396,0.43035182235314196,IAD,79.39415,87.0
397,0.06637375167588555,IAD,75.81017,91.0
398,0.07828916373586792,IAD,77.74974,87.0
399,0.04395260382954519,IAD,66.90869,77.0
400,0.21602922816034717,IAD,71.89003,90.0
401,0.23162605342714715,IAD,85.52764,83.0
402,0.19181159013746024,IAD,79.02812,86.0
403,0.5134055972044624,IAD,79.33496,84.0
404,0.27517725818974936,IAD,80.22839,85.0
405,0.20998578185883127,IAD,82.34963,82.0
406,0.23975157129261415,IAD,80.69964,80.0
407,0.10375348126220836,IAD,77.67113,89.0
408,0.270547524802606,IAD,86.392914,75.0
409,0.26335150125102486,IAD,84.94554,82.0
410,0.28872526934767384,IAD,89.53432,91.0
411,0.23435486327329813,IAD,81.60481,98.0
412,1.071358100926834,IAD,87.01299,71.0
413,0.11668974880835803,IAD,87.66922,89.0
414,0.16217165673587752,IAD,87.86576,94.0
415,0.10525266565244729,IAD,53.921257,84.0
416,0.04711533683078445,IAD,91.063576,96.0
417,0.07635055622857183,IAD,94.42052,95.0
418,0.13395512481191524,IAD,88.98456,87.0
419,0.03981102687857385,IAD,85.52504,86.0
420,0.04349877879098932,IAD,82.442726,85.0
421,0.0751560283701368,IAD,93.16592,89.0
422,5.013515925771381,OAD,71.47471,74.0
423,0.3950978268179015,IAD,66.539986,77.0
424,0.3884114900953042,IAD,79.28099,82.0
425,0.33419253693710205,IAD,59.935368,84.0
426,0.25627189960664254,IAD,67.73115,56.0
427,0.33419253693710205,IAD,59.935368,51.0
428,0.06603885239994448,IAD,29.636377,39.0
429,0.14871392089840962,IAD,40.307735,33.0
430,0.21612535859486504,IAD,47.02827,32.0
431,0.05179291907214842,IAD,80.18058,98.0
432,0.06411321354101998,IAD,92.61861,96.0
433,0.05528674479410025,IAD,84.136,93.0
434,0.07276412142424477,IAD,84.21725,96.0
435,0.06770673056175316,IAD,84.31077,94.0
436,0.055512079105345204,IAD,86.02369,96.0
437,0.9570664903550599,IAD,66.33429,71.0
438,0.0609100986382885,IAD,92.38789,93.0
439,0.1466576333216112,IAD,87.14232,83.0
440,0.0744360331820784,IAD,92.4501,97.0
441,0.05196342294694878,IAD,89.596306,95.0
442,0.16416702460921373,IAD,82.73854,83.0
443,0.07685855655201268,IAD,95.87659,95.0
444,0.10024754341894968,IAD,92.723526,93.0
445,0.1347140259369357,IAD,95.23052,92.0
446,0.13364754807453558,IAD,95.67497,96.0
447,0.5170675579038986,IAD,88.51119,91.0
448,0.2436787899883075,IAD,80.09972,89.0
449,30.33052551915773,OAD,72.98962,60.0
450,0.06755909074916774,IAD,71.98441,20.0
451,0.059072497041567695,IAD,55.50893,69.0
452,0.09595570921536978,IAD,79.073875,73.0
453,0.1441819048016758,IAD,57.6495,77.0
454,0.16024391773866165,IAD,56.290524,81.0
455,0.14842893465768628,IAD,79.10972,75.0
456,0.1453211694326708,IAD,70.19326,73.0
457,0.16488539487149412,IAD,82.050735,78.0
458,0.2524730578623209,IAD,72.35484,85.0
459,0.28876848741855876,IAD,82.11134,79.0
460,0.231460282649245,IAD,80.4836,82.0
461,0.3241619927388596,IAD,79.51536,71.0
462,0.370466340834277,IAD,63.548355,74.0
463,48.97245963834372,OAD,89.81216,41.0
464,0.09932048886683882,IAD,55.513836,25.0
465,0.10791224242841746,IAD,37.36927,70.0
466,0.1780896881785301,IAD,61.736538,20.0
467,0.17826234760496318,IAD,72.40979,70.0
468,0.19694372979300967,IAD,67.061165,24.0
469,0.20146916719754393,IAD,38.046318,70.0
470,0.22280609051266928,IAD,61.931934,50.0
471,0.03186482885045555,IAD,64.51734,98.0
472,0.05937857264667873,IAD,60.734497,11.0
473,0.14096887349767873,IAD,68.37051,10.0
474,0.07362568470730907,IAD,48.185715,90.0
475,0.12184441689942023,IAD,30.951965,11.0
476,0.08401327999347946,IAD,76.52174,26.0
477,0.04410002107669819,IAD,68.50444,18.0
478,0.06040784336376899,IAD,60.864456,15.0
479,0.08739952310418585,IAD,73.21104,10.0
480,0.044690818533448376,IAD,56.966663,85.0
481,0.06044025046414257,IAD,37.994305,90.0
482,0.04100075749690826,IAD,69.745476,79.0
483,0.043242515381872126,IAD,73.657524,50.0
484,0.18535927681148212,IAD,65.28863,65.0
485,0.03186482885045555,IAD,64.51734,98.0
486,0.040826464756248515,IAD,76.06624,92.0
487,0.04547252672461449,IAD,81.15019,92.0
488,0.09521448114513836,IAD,83.752,78.0
489,0.11920230071741034,IAD,85.03808,89.0
490,0.1147008926365014,IAD,81.581154,90.0
491,0.12144938317513905,IAD,77.143936,89.0
492,0.1343781383562681,IAD,87.98943,90.0
493,0.20389150061770256,IAD,87.455376,91.0
494,0.2721507962547216,IAD,71.00822,91.0
495,0.038147359600015,IAD,77.26995,85.0
496,0.0407058617628879,IAD,80.03558,84.0
497,0.12852467182968608,IAD,83.78768,89.0
498,0.12814719333976843,IAD,85.19435,87.0
499,0.27327626934535365,IAD,70.97205,85.0
500,0.10128052566248336,IAD,77.56644,86.0
501,0.09454275846270799,IAD,76.210205,68.0
502,0.08017830200052367,IAD,65.26271,60.0
503,0.06968359842131167,IAD,71.02847,70.0
504,0.062098114579663743,IAD,69.90099,65.0
505,0.17901096851325748,IAD,66.40656,65.0
506,0.21865250425958482,IAD,64.94093,50.0
507,0.16988656726605367,IAD,75.604065,67.0
508,0.1962550204835165,IAD,71.076225,60.0
509,0.05155796197713636,IAD,78.737495,82.0
510,0.10978232649182329,IAD,78.52543,81.0
511,0.07857305722901398,IAD,75.81099,81.0
512,0.03780388419575251,IAD,64.42486,65.0
513,0.05449565952831892,IAD,75.52267,68.0
514,0.07913411127061701,IAD,76.10531,51.0
515,0.06997205667390137,IAD,66.962654,52.0
516,0.05523734255703036,IAD,75.74801,70.0
517,37.127739362952006,OAD,59.73465,58.0
518,0.05313628328478502,IAD,65.29319,80.0
519,0.04902505062165183,IAD,80.407455,80.0
520,0.1673065579445807,IAD,65.10071,60.0
521,0.1631726617036156,IAD,67.92772,60.0
522,0.07832499256444247,IAD,69.81965,60.0
523,0.08159306619555406,IAD,18.674608,28.0
524,0.07184028627165084,IAD,35.784634,30.0
525,0.06946075798276438,IAD,41.90073,33.0
526,0.12629631808134195,IAD,33.26265,17.0
527,0.08702364921498046,IAD,27.52554,7.0
528,0.06639849996836733,IAD,46.74168,48.0
529,0.09027185184648641,IAD,39.092556,35.0
530,0.11374994923589266,IAD,34.199326,40.0
531,0.06398416070231694,IAD,73.60052,53.0
532,0.07244600073210836,IAD,44.453167,41.0
533,0.06461299733734605,IAD,57.951206,67.0
534,0.06461299733734605,IAD,57.951206,82.0
535,0.055188656319202695,IAD,63.85099,82.0
536,0.06755127260353488,IAD,79.11647,92.0
537,0.0745414786421097,IAD,79.21978,82.0
538,0.0823330089098192,IAD,77.25649,75.0
539,0.05996697830490527,IAD,86.52767,92.0
540,0.07248330643462386,IAD,71.4277,87.0
541,0.09623582091316107,IAD,84.56868,77.0
542,0.07522375543117361,IAD,78.27255,84.0
543,0.10564536534279723,IAD,77.56383,73.0
544,0.1022684132202738,IAD,92.41657,94.0
545,0.08441269886080156,IAD,87.82516,95.0
546,1.1556314462208312,IAD,89.31475,82.0
547,0.4809080928170987,IAD,79.87309,84.0
548,0.0652650145633404,IAD,81.977036,85.0
549,0.07362231162118049,IAD,82.07071,80.0
550,0.11338213631181226,IAD,78.96808,78.0
551,0.43009899469537194,IAD,86.79313,77.0
552,0.11816941726854054,IAD,86.02973,68.0
553,0.3146355814230877,IAD,96.82241,96.0
554,0.0763742247248372,IAD,96.311066,96.0
555,0.26123591952503733,IAD,94.445404,96.0
556,0.15136632888077295,IAD,94.299515,98.0
557,0.14973382170646388,IAD,94.48592,97.0
558,0.06261640059254486,IAD,98.00489,98.0
559,0.038734551189932825,IAD,98.04097,98.0
560,0.12338906418002442,IAD,97.77236,99.0
561,0.12719185512157277,IAD,98.194595,98.0
562,0.06727563264723002,IAD,90.59051,90.0
563,0.07737979861831301,IAD,89.08285,87.0
564,0.18731034599729846,IAD,86.14364,86.0
565,0.1824785875985523,IAD,89.85837,92.0
566,0.6145104541282356,IAD,78.138794,83.0
567,0.047130145741286655,IAD,89.71126,90.0
568,0.43867888517242104,IAD,88.53111,87.0
569,0.10053051484182174,IAD,95.066826,99.0
570,0.08549740842767506,IAD,77.86912,78.0
571,0.07964458143937697,IAD,79.75091,80.0
572,0.04074535634309728,IAD,82.136795,78.0
573,0.11362301014747911,IAD,77.52677,69.0
574,0.07887407594510824,IAD,78.73731,65.0
575,0.07120535281460061,IAD,80.6682,75.0
576,0.09153409794359317,IAD,83.68666,87.0
577,0.1291254419889501,IAD,85.05864,85.0
578,0.05421242836745356,IAD,80.723236,82.0
579,0.05953864202806411,IAD,72.99731,80.0
580,0.08972687048855167,IAD,77.94684,67.0
581,0.0843105342478288,IAD,77.56213,76.0
