idx,leverage,AD_type,y_pred,y_true
50,0.7639663408733606,OAD,78.98882,86.0
51,0.7422388856212474,OAD,76.76884,75.0
52,0.7881012470026869,OAD,68.06799,66.0
53,0.7359055659225318,OAD,77.50264,80.0
54,1.243413815905038,OAD,71.84457,63.0
55,0.753965080418685,OAD,70.07171,76.0
56,0.7021581900392401,OAD,72.11201,89.0
57,0.7033291972991556,OAD,60.064,66.0
58,0.7116704679645558,OAD,28.372742,0.0
59,0.6999708358751184,OAD,67.13555,87.0
60,0.7095238878012918,OAD,71.83596,84.0
61,0.7297270320415712,OAD,76.6775,82.0
62,0.7429809788155068,OAD,79.02204,80.0
63,0.6983507677139369,OAD,72.6724,89.0
64,0.7021453819472003,OAD,49.918755,86.0
65,0.7447824840939312,OAD,72.578224,62.0
66,0.7465928305241547,OAD,78.20697,73.0
67,34.76258579350166,OAD,57.654087,89.0
68,25.87241668021491,OAD,61.929836,87.0
69,37.673451697541715,OAD,61.728317,81.0
70,37.8179223456013,OAD,64.581436,88.0
71,29.147814229645967,OAD,52.800102,90.0
72,25.6121713891951,OAD,57.066017,83.0
73,37.44146749930693,OAD,59.79353,88.0
74,37.644543897821094,OAD,63.789352,92.0
75,34.72607069444939,OAD,55.46233,89.0
76,37.44257637553365,OAD,56.049282,93.0
77,25.698704109782174,OAD,51.699345,86.0
78,25.593595508292058,OAD,41.56948,71.0
79,25.95220712889622,OAD,55.548622,78.0
80,28.96637632419226,OAD,57.78488,83.0
81,25.677707188868425,OAD,52.66015,80.0
82,26.733158320301143,OAD,54.14326,76.0
83,22.36409085566121,OAD,51.497074,75.0
84,22.250262602701525,OAD,49.73403,71.0
85,22.36409085566121,OAD,51.497074,72.0
86,0.9894075454110689,OAD,64.7111,95.0
87,1.0833269948534594,OAD,68.43697,93.0
88,0.8730070248734023,OAD,65.35015,92.0
89,0.972001886828642,OAD,57.893375,90.0
90,1.050804526110152,OAD,65.45242,93.0
91,0.8759016483803723,OAD,59.104862,91.0
92,0.9620015851155375,OAD,60.027893,94.0
93,0.9571186140837677,OAD,61.771034,91.0
94,0.08367759156795429,IAD,74.04172,5.0
95,0.08367759156795429,IAD,74.04172,50.0
96,0.08367759156795429,IAD,74.04172,95.0
97,0.23955727267351457,OAD,67.03874,85.0
98,0.06808434225443416,IAD,76.02675,95.0
99,0.09914018066198316,IAD,44.511826,66.0
100,0.09540901048531125,IAD,59.595726,17.0
101,0.2431941667650468,OAD,64.847565,11.0
102,0.10259405729095639,IAD,62.241146,0.0
103,0.07837788919550681,IAD,72.320854,93.0
104,0.17861669913292977,OAD,33.339016,65.0
105,0.0995384368688248,IAD,52.261242,38.0
106,0.13611701234462759,OAD,71.05,85.0
107,0.314823682711132,OAD,37.05094,8.0
108,0.09960517655110973,IAD,78.69457,83.0
109,0.12637627702439982,OAD,72.05205,78.0
110,0.1291028447280168,OAD,90.102974,91.0
111,0.1582959592278821,OAD,78.5673,89.0
112,0.09058651368855108,IAD,58.327953,86.0
113,0.12417717206658302,OAD,71.073425,82.0
114,0.11334696539387279,IAD,72.39569,80.0
115,0.08431841387399552,IAD,79.84014,82.0
116,1.1534875071187045,OAD,62.96813,86.0
117,0.38201423559112957,OAD,82.01017,95.0
118,0.3712717746306895,OAD,77.13615,86.0
119,0.1043001262963276,IAD,87.3638,92.0
120,0.11843499629531969,IAD,89.60073,88.0
121,0.18277360959684208,OAD,75.46073,72.0
122,0.13558439335258726,OAD,70.165115,81.0
123,0.19932012513431951,OAD,71.726875,80.0
124,0.1446876893989391,OAD,59.300552,92.0
125,0.10479019568862528,IAD,14.601631,0.0
126,4.887325034968832,OAD,83.71592,78.0
127,0.867447374919676,OAD,78.9985,76.0
128,0.12475821988237068,OAD,86.289055,77.0
129,0.27428016400124366,OAD,78.169945,80.0
130,0.24591035523447724,OAD,76.24014,73.0
131,0.31069247931765437,OAD,83.64589,75.0
132,0.14242754018709314,OAD,75.78684,83.0
133,0.20650243658376138,OAD,77.38249,83.0
134,0.13044994203190197,OAD,87.915306,86.0
135,0.14446178742002092,OAD,55.31196,78.0
136,0.4393104323558936,OAD,54.27612,65.0
137,0.3821377655177782,OAD,72.54931,81.0
138,0.4891125202182459,OAD,76.79117,88.0
139,1.2261491553316688,OAD,61.270935,78.0
140,2.044538782850628,OAD,59.225174,63.0
141,2.074967270475211,OAD,47.666508,7.0
142,2.0293488212974733,OAD,60.00498,75.0
143,2.051156506590394,OAD,49.494816,90.0
144,1.9905762666650577,OAD,56.619186,65.0
145,1.985343324330989,OAD,48.661713,58.0
146,2.0058173502919634,OAD,44.44309,45.0
147,2.1159874097287483,OAD,40.844215,0.0
148,2.043294974310682,OAD,59.67603,70.0
149,2.0625849041100843,OAD,22.885464,0.0
150,2.0600971261481558,OAD,39.77102,25.0
151,5.914237029160141,OAD,44.248177,80.0
152,4.551679109338409,OAD,41.146477,76.0
153,5.107564863851196,OAD,34.771175,67.0
154,8.696152420634677,OAD,47.768246,53.0
155,7.505986937205746,OAD,37.281384,78.0
156,9.716681908425485,OAD,39.81088,60.0
157,2.0527404499706625,OAD,48.80953,100.0
158,2.0520092882196685,OAD,42.100864,84.0
159,2.058195924210197,OAD,45.047474,90.0
160,2.0849446469857327,OAD,47.49935,92.0
161,2.071115141693304,OAD,56.835197,99.0
162,2.075412878687439,OAD,57.739098,92.0
163,2.10153151129491,OAD,57.444595,91.0
164,2.119907698657769,OAD,47.75963,73.0
165,2.171480416899307,OAD,52.44153,95.0
166,2.1245806589527363,OAD,54.966957,85.0
167,2.2984198358561736,OAD,52.503925,98.0
168,2.094904031432597,OAD,57.857597,95.0
169,2.11225830819852,OAD,67.21675,53.0
170,2.0524134075459717,OAD,72.81778,70.0
171,2.100735382809619,OAD,62.472687,57.0
172,2.042415716922857,OAD,67.98569,73.0
173,2.104612407509336,OAD,57.659904,92.0
174,2.0863222764348777,OAD,57.668964,96.0
175,2.091569786731031,OAD,52.406685,82.0
176,2.0777236620588355,OAD,67.78235,95.0
177,2.0819172299196094,OAD,61.32118,45.0
178,0.5089879101654685,OAD,86.92339,94.0
179,0.5155381073362342,OAD,84.72623,64.0
180,0.5468617135112285,OAD,77.93013,61.0
181,0.5313836536780766,OAD,78.36823,67.0
182,0.9796855788387201,OAD,87.24353,65.0
183,0.9905804087261922,OAD,85.781265,75.0
184,1.0320002599445581,OAD,78.49389,75.0
185,0.4965576863978235,OAD,87.295135,64.0
186,0.9625194859772124,OAD,88.30222,80.0
187,0.5077964411619078,OAD,80.68192,46.0
188,0.981765226725085,OAD,83.17434,19.0
189,0.7557859401739405,OAD,68.59511,8.0
190,0.5170944601801538,OAD,86.44496,52.0
191,0.9830746523076002,OAD,86.77053,41.0
192,0.5051137608482338,OAD,86.432816,28.0
193,0.9663580838842875,OAD,88.35788,40.0
194,0.5276891408285318,OAD,67.10225,11.0
195,0.9981889641116979,OAD,75.50737,10.0
196,0.5084650551143666,OAD,86.847145,68.0
197,0.5112976823314697,OAD,82.278404,95.0
198,0.5032211981910575,OAD,77.52878,0.0
199,0.5112976823314697,OAD,82.278404,91.0
200,0.5235366818851895,OAD,79.50393,91.0
201,0.52481525542677,OAD,89.26072,87.0
202,0.547695570375252,OAD,79.77821,78.0
203,0.5012115761573415,OAD,63.90771,89.0
204,0.505764627588979,OAD,65.61583,68.0
205,0.5031639838612372,OAD,60.14061,60.0
206,0.7303366828361328,OAD,69.24736,67.0
207,0.5236790018431361,OAD,86.07702,91.0
208,0.9605506861442739,OAD,75.82843,90.0
209,0.5306517853102575,OAD,79.14571,75.0
210,0.5106460604916111,OAD,76.48155,87.0
211,0.571589784098787,OAD,78.946724,72.0
212,0.516762226595808,OAD,81.160385,75.0
213,0.5530993451645183,OAD,84.63796,95.0
214,0.6195905150321638,OAD,82.29575,92.0
215,0.5244002734377247,OAD,87.40873,94.0
216,0.6996703385089942,OAD,21.7049,86.0
217,0.7337719103306148,OAD,16.998629,88.0
218,1.4755190777603184,OAD,25.204454,63.0
219,1.510251457533534,OAD,18.291729,65.0
220,1.4982036377370918,OAD,20.169653,79.0
221,1.5357152287621711,OAD,15.939521,81.0
222,97.47039952306761,OAD,32.344727,58.0
223,97.5029520732927,OAD,22.880451,61.0
224,1.046075966218071,OAD,17.102606,78.0
225,1.0819008050803869,OAD,8.455854,79.0
226,0.8246058218605082,OAD,27.120865,80.0
227,0.8581778553967073,OAD,22.668175,82.0
228,0.7472261489990668,OAD,31.449095,86.0
229,0.7825782606926004,OAD,27.615528,90.0
230,0.09250291853991599,IAD,71.57633,30.0
231,0.1957915931245462,OAD,61.39394,27.0
232,0.2333577800876152,OAD,72.03224,55.0
233,0.33883733019688167,OAD,79.2308,93.0
234,0.07160522121496027,IAD,62.694782,18.0
235,0.07598008650697818,IAD,77.216576,24.0
236,0.08699515696444571,IAD,68.688515,26.0
237,0.10364551016791235,IAD,75.199684,85.0
238,0.34493077756285384,OAD,75.84324,49.0
239,0.5179839139477078,OAD,71.88553,80.0
240,0.35534417849530353,OAD,67.196754,40.0
241,0.11592390036709621,IAD,68.28413,90.0
242,0.09193897413255847,IAD,73.6556,20.0
243,0.08197953623539211,IAD,71.33993,27.0
244,0.33883733019688167,OAD,79.2308,93.0
245,0.33521997974795664,OAD,58.44114,0.0
246,0.36896491911553486,OAD,82.322296,99.0
247,0.5163362518834702,OAD,82.32703,82.0
248,0.49396661468829617,OAD,78.29892,84.0
249,0.4959489272730675,OAD,81.48982,87.0
250,0.7441246238680694,OAD,80.323326,96.0
251,0.3379148366844995,OAD,82.761986,85.0
252,0.8177972522277983,OAD,78.01784,96.0
253,0.6686932844560127,OAD,77.22215,98.0
254,0.387871192735819,OAD,80.97545,94.0
255,0.4054805428969872,OAD,71.52577,72.0
256,0.42447860374627977,OAD,82.97543,99.0
257,0.47345127962813444,OAD,79.27513,98.0
258,0.3505287639467687,OAD,78.713806,98.0
259,0.31640984843047715,OAD,81.50259,92.0
260,0.35360123602723004,OAD,82.16538,97.0
261,0.365234650082952,OAD,81.16557,86.0
262,0.4049981491527801,OAD,81.66321,84.0
263,0.4750300305052073,OAD,73.84676,98.0
264,0.3298783380981609,OAD,75.80336,88.0
265,0.6294330519431952,OAD,72.22289,98.0
266,0.3778375114975425,OAD,82.16999,94.0
267,0.5632727380762761,OAD,84.075714,98.0
268,0.4043827848186172,OAD,79.26177,90.0
269,0.3955875458177607,OAD,76.221596,93.0
270,1.2751398791079662,OAD,76.71161,94.0
271,0.5597348081173852,OAD,78.802666,71.2
272,0.3397404653410441,OAD,84.90826,64.0
273,0.34554740699689046,OAD,80.20591,52.0
274,0.5184134767193438,OAD,77.615,18.0
275,0.3574933954321,OAD,66.43016,0.0
276,0.35484443948745525,OAD,63.180683,0.0
277,0.3564478707641947,OAD,74.55662,85.0
278,0.07514960321607089,IAD,61.527435,0.0
279,0.24974815227775204,OAD,78.523964,42.0
280,0.24974815227775204,OAD,78.523964,24.0
281,0.09827194708158904,IAD,72.7795,0.0
282,0.3564478707641947,OAD,74.55662,85.0
283,0.39709464268236516,OAD,74.80905,87.0
284,0.691309233542146,OAD,73.57349,99.0
285,0.7283246130553782,OAD,80.32204,98.0
286,0.6962835349184235,OAD,75.51973,94.0
287,0.3956762983286599,OAD,71.0023,92.0
288,0.48205021867299447,OAD,72.90062,88.0
289,0.402426877213677,OAD,67.58949,92.0
290,0.6723379583230873,OAD,71.33581,94.0
291,0.8752668761247357,OAD,75.09605,99.0
292,0.42314993281026103,OAD,70.152756,80.0
293,0.3366966039802408,OAD,64.878044,98.0
294,0.37680113777689783,OAD,72.20513,82.0
295,0.5883834170272308,OAD,75.43648,97.0
296,0.34891622046144377,OAD,65.616974,97.0
297,0.39529787861165055,OAD,69.735306,99.0
298,0.36091879531153825,OAD,69.48136,87.0
299,0.4436826404858061,OAD,70.55715,99.0
300,0.3972929350969894,OAD,70.43296,85.0
301,0.604734954071322,OAD,77.50561,91.0
302,0.3662848909697649,OAD,71.29177,85.0
303,0.41452041781916904,OAD,63.571125,97.0
304,0.6937410334840113,OAD,72.700645,82.0
305,0.7639754224335169,OAD,69.20596,49.24
306,0.33505058846115565,OAD,81.58777,82.0
307,0.16424322783541867,OAD,89.024284,91.0
308,0.10396666666605953,IAD,81.74966,80.0
309,0.06517737374111704,IAD,65.13371,64.0
310,0.0652832956338113,IAD,66.59061,66.0
311,0.049581610498518086,IAD,80.37923,85.0
312,0.06109450576243006,IAD,65.51099,64.0
313,0.04167437209503633,IAD,83.20184,84.0
314,0.08251385408655423,IAD,83.61056,81.0
315,0.18006163805492947,OAD,73.10005,75.0
316,0.11977883904601438,IAD,63.56825,53.0
317,0.10551249412765995,IAD,71.761444,68.0
318,0.10558983451425763,IAD,71.761444,81.0
319,0.08588256965960778,IAD,75.703476,90.0
320,0.21378253027542923,OAD,73.979774,96.0
321,0.07672310627390196,IAD,80.175964,88.0
322,0.34307548681795197,OAD,83.287445,91.0
323,0.20636522936906987,OAD,74.60559,96.0
324,0.30152701922453895,OAD,63.175503,84.0
325,0.3571654885623706,OAD,72.41774,89.0
326,0.31972795345155247,OAD,80.22426,93.0
327,0.22638751468252027,OAD,68.70226,98.0
328,0.07049288030340495,IAD,71.05411,77.0
329,0.09573006537804474,IAD,63.89539,83.0
330,0.08334985214170254,IAD,68.224,100.0
331,0.1125382689234744,IAD,80.50908,84.0
332,0.11933672275206281,IAD,61.435555,99.0
333,0.20150209770805005,OAD,56.953705,94.0
334,0.11820996504240242,IAD,61.80123,89.0
335,0.12337196706680127,IAD,68.56316,89.0
336,0.4015258405295917,OAD,67.822716,86.0
337,0.15584116167720388,OAD,67.36318,81.0
338,0.1873447395766329,OAD,67.87108,21.0
339,1.2839615111742404,OAD,67.95913,0.0
340,1.3019123338253635,OAD,61.497963,5.0
341,0.10116886487365967,IAD,86.32078,97.0
342,0.1916737665918159,OAD,83.913605,97.0
343,0.14833466944021445,OAD,73.80092,94.0
344,0.29739323722647587,OAD,74.50612,81.0
345,15.32224063446995,OAD,61.08376,59.0
346,16.118434132933487,OAD,55.73808,77.0
347,0.06217301816976087,IAD,65.239815,66.0
348,0.09635821028978109,IAD,81.58189,82.0
349,0.11102786137652966,IAD,81.91404,81.0
350,0.10256104823843482,IAD,68.30114,90.0
351,0.11445327195271215,IAD,70.531906,90.0
352,0.1351583495061373,OAD,75.71017,97.0
353,0.13494152505837026,OAD,73.94692,82.0
354,0.06733687291331608,IAD,42.780865,51.0
355,0.5420576931433607,OAD,62.324024,2.5
356,0.0517641322154129,IAD,61.292088,91.0
357,0.0831523996020541,IAD,65.820175,91.0
358,0.10622544582595539,IAD,92.61877,93.0
359,0.08485652393482918,IAD,68.96596,97.0
360,0.06798317217997663,IAD,62.359337,93.0
361,0.11903655602455998,IAD,71.98745,72.0
362,0.07652840923797977,IAD,71.25243,93.0
363,0.05350103120352824,IAD,54.37522,22.0
364,0.06047227136175942,IAD,44.55476,95.0
365,0.10011283682342936,IAD,41.562054,81.0
366,0.2966199410197178,OAD,48.059586,62.0
367,0.10512142314630243,IAD,69.766045,96.0
368,0.11731521079558516,IAD,75.04274,94.0
369,0.08558797395621365,IAD,53.81168,71.0
370,0.08620817249810303,IAD,74.53122,99.0
371,0.0851614384840913,IAD,58.88561,75.0
372,2605.312478785558,OAD,53.664974,85.0
373,2605.4258877175976,OAD,67.139,88.0
374,2605.4022541620316,OAD,78.77379,93.0
375,2605.352930566304,OAD,78.11582,90.0
376,2605.363655265713,OAD,53.051605,79.0
377,2605.3833023149077,OAD,68.94993,75.0
378,2605.4914743563786,OAD,65.97265,93.0
379,2605.3278765918662,OAD,51.584724,33.0
380,2605.3442000956047,OAD,65.61263,84.0
381,2605.3525309671872,OAD,59.328426,2.5
382,2605.352144629327,OAD,58.636013,46.0
383,2605.3644309395568,OAD,79.96051,80.0
384,12.261534251202743,OAD,43.601753,39.0
385,12.240369058663138,OAD,47.75566,46.0
386,12.275533980702093,OAD,40.728504,35.0
387,12.256949276539224,OAD,51.68223,57.0
388,12.320915103455768,OAD,36.938057,30.0
389,12.191160906085603,OAD,56.988953,51.0
390,12.182941494973289,OAD,56.228638,65.0
391,12.220414744617035,OAD,56.997295,53.0
392,12.222628164771926,OAD,67.546974,70.0
393,0.08656592679741815,IAD,46.18988,57.0
394,0.1519007864167482,OAD,30.64198,59.0
395,12.175085167208222,OAD,73.84664,95.0
396,12.441842182964773,OAD,70.939026,87.0
397,12.23864803496517,OAD,63.265186,91.0
398,12.238703193276244,OAD,69.225204,87.0
399,12.219279789429716,OAD,66.68375,77.0
400,12.517689959768987,OAD,34.21691,90.0
401,12.430381869552846,OAD,37.24738,83.0
402,12.39852448016534,OAD,37.925632,86.0
403,12.881171265643555,OAD,65.67574,84.0
404,12.808959555298685,OAD,68.97059,85.0
405,12.433397946137298,OAD,69.1444,82.0
406,12.529058069539058,OAD,43.356983,80.0
407,12.317538360644352,OAD,79.44563,89.0
408,12.485355866184104,OAD,77.971016,75.0
409,12.376895760373856,OAD,76.027855,82.0
410,12.815952994926414,OAD,76.953156,91.0
411,12.528377593777929,OAD,51.473812,98.0
412,13.450593172210217,OAD,76.7575,71.0
413,12.247186034491046,OAD,81.95817,89.0
414,12.28705258887833,OAD,80.20868,94.0
415,12.151449056100606,OAD,58.231514,84.0
416,12.176220479520197,OAD,86.640114,96.0
417,12.211643585723213,OAD,83.02085,95.0
418,12.279027215426204,OAD,81.91453,87.0
419,12.186581731455448,OAD,68.1618,86.0
420,12.211850560618792,OAD,68.6274,85.0
421,12.221661756881556,OAD,81.09335,89.0
422,20.09338680895909,OAD,61.040447,74.0
423,17.968778337927013,OAD,70.41147,77.0
424,17.921421470909376,OAD,74.54942,82.0
425,17.925080341525014,OAD,72.8997,84.0
426,17.925080341525014,OAD,72.8997,56.0
427,17.925080341525014,OAD,72.8997,51.0
428,12.214423186803671,OAD,23.611778,39.0
429,12.282340991210889,OAD,23.11127,33.0
430,12.528011896933053,OAD,21.959316,32.0
431,12.23492258164647,OAD,74.204,98.0
432,12.227489694559798,OAD,68.542175,96.0
433,12.245762720786011,OAD,70.141716,93.0
434,12.31603182923958,OAD,82.09079,96.0
435,12.238352152849465,OAD,81.64747,94.0
436,12.239215835386387,OAD,69.74408,96.0
437,13.292856551062378,OAD,41.175873,71.0
438,12.226927418141113,OAD,68.26372,93.0
439,12.378303144672909,OAD,68.50814,83.0
440,12.249803426035866,OAD,77.497314,97.0
441,12.214028793681155,OAD,79.5958,95.0
442,12.486755699324796,OAD,77.88704,83.0
443,12.28517404561543,OAD,85.125404,95.0
444,12.317364639885422,OAD,84.09942,93.0
445,12.375201304607826,OAD,85.20015,92.0
446,12.351863964818687,OAD,91.68407,96.0
447,15.132665463011687,OAD,74.12644,91.0
448,12.587295631598629,OAD,73.666504,89.0
449,103.4174833367706,OAD,70.841606,60.0
450,12.244569784515978,OAD,28.451948,20.0
451,0.0775565012604211,IAD,51.991398,69.0
452,12.257916375286644,OAD,74.18141,73.0
453,12.345915846166726,OAD,67.40409,77.0
454,12.387132109791015,OAD,75.32669,81.0
455,12.212955281600996,OAD,66.26031,75.0
456,12.22984704309867,OAD,56.38799,73.0
457,12.262113122398574,OAD,73.217674,78.0
458,12.309707916894883,OAD,55.532658,85.0
459,12.327620821819298,OAD,68.536644,79.0
460,12.338123729421461,OAD,69.916084,82.0
461,12.308692376558326,OAD,56.99651,71.0
462,12.438411998585602,OAD,61.480373,74.0
463,61.48557590825918,OAD,62.656967,41.0
464,12.272779481829756,OAD,43.71246,25.0
465,12.277600876961394,OAD,44.90099,70.0
466,12.357460747322746,OAD,54.959637,20.0
467,12.363044534769797,OAD,55.28858,70.0
468,12.462507862708668,OAD,71.35907,24.0
469,12.468126087174776,OAD,70.11293,70.0
470,0.39891794986629014,OAD,41.6857,50.0
471,0.22639676930093583,OAD,45.012436,98.0
472,0.08312385936585942,IAD,73.51991,11.0
473,0.2236833232405026,OAD,38.115105,10.0
474,0.11300769035453809,IAD,66.53834,90.0
475,0.17475575209176294,OAD,39.24028,11.0
476,0.2490566315521177,OAD,45.13818,26.0
477,0.23114875389451417,OAD,35.692688,18.0
478,0.24898167051723913,OAD,37.808666,15.0
479,0.28932003857330124,OAD,30.216007,10.0
480,0.22796036899521765,OAD,33.05381,85.0
481,0.24097049101542722,OAD,36.55918,90.0
482,0.22309813363618047,OAD,47.11503,79.0
483,0.22347882060020807,OAD,46.48373,50.0
484,0.3408201437770799,OAD,42.349785,65.0
485,0.22639676930093583,OAD,45.012436,98.0
486,0.23095074853211028,OAD,35.926453,92.0
487,0.24279128404487837,OAD,46.279003,92.0
488,0.29194972232506755,OAD,41.805023,78.0
489,0.35432301028209784,OAD,56.737923,89.0
490,0.308809332465287,OAD,61.74818,90.0
491,0.3762957099933315,OAD,37.811893,89.0
492,0.38402677306161603,OAD,39.13757,90.0
493,0.6085639242980876,OAD,29.620747,91.0
494,0.6646510084760529,OAD,25.38244,91.0
495,0.23355606679634544,OAD,37.641933,85.0
496,0.2273282828551434,OAD,29.291313,84.0
497,0.38340956955464367,OAD,32.283848,89.0
498,0.3835886877370275,OAD,36.112923,87.0
499,0.6672752948282001,OAD,19.695942,85.0
500,0.3178503433943951,OAD,58.963432,86.0
501,0.2848071736492915,OAD,57.47058,68.0
502,0.2751361116539536,OAD,53.43103,60.0
503,0.27350407687216804,OAD,53.301674,70.0
504,0.2553277457923875,OAD,52.535816,65.0
505,0.4455140343810611,OAD,59.95714,65.0
506,0.4508540283412541,OAD,57.6276,50.0
507,0.37506635612441475,OAD,55.008495,67.0
508,0.4286955898988438,OAD,54.646343,60.0
509,0.23276555157103374,OAD,37.53609,82.0
510,0.30285841367937705,OAD,43.450584,81.0
511,0.25717993985017906,OAD,37.37465,81.0
512,0.20731963079411586,OAD,33.664326,65.0
513,0.2269267523704952,OAD,31.23032,68.0
514,0.2534420661469327,OAD,34.599384,51.0
515,0.23696081290600912,OAD,29.844145,52.0
516,0.23065782482837066,OAD,36.52685,70.0
517,54.38545637085399,OAD,30.628489,58.0
518,0.22062390880102023,OAD,17.89356,80.0
519,0.21542764549962234,OAD,31.78144,80.0
520,0.403586358473792,OAD,26.761612,60.0
521,0.39081888251320085,OAD,31.91382,60.0
522,0.24378376115774386,OAD,27.656971,60.0
523,1.8617816685329083,OAD,43.5697,28.0
524,1.83977035589948,OAD,60.949715,30.0
525,1.8497421245581602,OAD,51.428925,33.0
526,1.927653184092212,OAD,48.26667,17.0
527,1.8597175183443162,OAD,54.362793,7.0
528,1.83408359378042,OAD,50.130703,48.0
529,1.8730409751576786,OAD,49.07605,35.0
530,1.8974317276982635,OAD,38.293762,40.0
531,1.8254931984850604,OAD,48.97364,53.0
532,1.8412792944301468,OAD,42.773624,41.0
533,1.8254931984850604,OAD,48.97364,67.0
534,1.8254931984850604,OAD,48.97364,82.0
535,1.8240030078559322,OAD,50.85227,82.0
536,1.7942358977554507,OAD,56.982025,92.0
537,1.7998435979296201,OAD,60.235638,82.0
538,1.7871271343729735,OAD,49.04998,75.0
539,1.8021748818812102,OAD,52.85394,92.0
540,1.806325071335352,OAD,47.526104,87.0
541,1.8165561467065985,OAD,46.40414,77.0
542,1.7983866476074897,OAD,43.653393,84.0
543,1.8417487632632814,OAD,42.070774,73.0
544,1.8214061516036275,OAD,75.23694,94.0
545,1.8097780951094364,OAD,68.28411,95.0
546,2.6440031059006763,OAD,63.170914,82.0
547,2.109090492119125,OAD,53.03298,84.0
548,1.7947380806595348,OAD,46.982906,85.0
549,1.802265483186399,OAD,51.526917,80.0
550,1.8393601119296268,OAD,54.566513,78.0
551,2.198976854639878,OAD,67.90917,77.0
552,1.8422589907114837,OAD,53.424767,68.0
553,0.4383196582705968,OAD,95.77106,96.0
554,0.1109110159165157,IAD,96.66376,96.0
555,0.20391579573119303,OAD,95.77708,96.0
556,0.17067938206243186,OAD,94.2028,98.0
557,0.14869741947896853,OAD,97.976814,97.0
558,0.10026568093560828,IAD,96.59249,98.0
559,0.07477885344867041,IAD,99.44795,98.0
560,0.15196419175316567,OAD,98.55406,99.0
561,0.15550597363608998,OAD,97.425,98.0
562,0.09059653287638847,IAD,91.392975,90.0
563,0.09878977237683872,IAD,87.09846,87.0
564,0.2055900406445076,OAD,86.25841,86.0
565,0.26169451431813273,OAD,90.98311,92.0
566,0.6994081535952539,OAD,86.444016,83.0
567,0.0755859644053054,IAD,90.40452,90.0
568,0.49856643571773285,OAD,87.9318,87.0
569,0.1268294387578972,OAD,97.723656,99.0
570,0.11227359803373649,IAD,78.46082,78.0
571,0.09372238730360305,IAD,80.01829,80.0
572,0.08212490229379044,IAD,92.31273,78.0
573,0.15673630552952145,OAD,89.838486,69.0
574,0.11673754662668562,IAD,91.19606,65.0
575,0.11695700518771535,IAD,93.20058,75.0
576,0.12782693747828655,OAD,92.70135,87.0
577,0.1745617922164559,OAD,88.178955,85.0
578,0.09533680010998258,IAD,85.796295,82.0
579,0.10292163481826139,IAD,79.36053,80.0
580,0.13473095800739765,OAD,82.45525,67.0
581,0.13155184449803947,OAD,92.385735,76.0
582,0.14156081576835833,OAD,88.70406,90.0
583,0.2037127853719971,OAD,86.48124,86.0
584,0.09458203044220048,IAD,91.70692,76.0
585,0.1700699287767149,OAD,93.03654,95.0
586,0.14133028171835393,OAD,94.6627,97.0
587,0.18591510712826192,OAD,90.30509,92.0
