idx,metrics,AD_type,y_pred,y_true
95,4.624385,OAD,74.04172,50.0
96,4.624385,OAD,74.04172,95.0
97,7.9684668,OAD,67.03874,85.0
98,3.2724202,OAD,76.02675,95.0
99,5.883429,OAD,44.511826,66.0
100,4.7456245,OAD,59.595726,17.0
101,4.531572,OAD,64.847565,11.0
102,4.9289536,OAD,62.241146,0.0
103,4.6927814,OAD,72.320854,93.0
104,11.38471,OAD,33.339016,65.0
105,3.6685987,OAD,52.261242,38.0
106,3.5748496,OAD,71.05,85.0
107,6.33435,OAD,37.05094,8.0
108,5.020586,OAD,78.69457,83.0
109,2.9324718,OAD,72.05205,78.0
110,3.5274704,OAD,90.102974,91.0
111,5.7087593,OAD,78.5673,89.0
112,4.104724,OAD,58.327953,86.0
113,4.3050575,OAD,71.073425,82.0
114,3.7024295,OAD,72.39569,80.0
115,3.2546275,OAD,79.84014,82.0
116,3.291063,OAD,62.96813,86.0
117,4.335238,OAD,82.01017,95.0
118,3.1396668,OAD,77.13615,86.0
119,7.1433187,OAD,87.3638,92.0
120,4.478284,OAD,89.60073,88.0
121,8.1443405,OAD,75.46073,72.0
122,3.459278,OAD,70.165115,81.0
123,3.3295176,OAD,71.726875,80.0
124,5.1339445,OAD,59.300552,92.0
125,2.472348,OAD,14.601631,0.0
126,5.3788195,OAD,83.71592,78.0
127,5.9258757,OAD,78.9985,76.0
128,6.4494877,OAD,86.289055,77.0
129,4.3970795,OAD,78.169945,80.0
130,5.201743,OAD,76.24014,73.0
131,2.7997715,OAD,83.64589,75.0
132,4.871939,OAD,75.78684,83.0
133,4.7965903,OAD,77.38249,83.0
134,3.802424,OAD,87.915306,86.0
135,4.2856164,OAD,55.31196,78.0
136,3.656793,OAD,54.27612,65.0
137,2.7513607,OAD,72.54931,81.0
138,3.4575727,OAD,76.79117,88.0
139,4.1436286,OAD,61.270935,78.0
140,5.0555625,OAD,59.225174,63.0
141,2.994996,OAD,47.666508,7.0
142,6.2104635,OAD,60.00498,75.0
143,7.8901463,OAD,49.494816,90.0
144,7.6146116,OAD,56.619186,65.0
145,8.045029,OAD,48.661713,58.0
146,9.385109,OAD,44.44309,45.0
147,8.5398035,OAD,40.844215,0.0
148,6.9166126,OAD,59.67603,70.0
149,6.4408627,OAD,22.885464,0.0
150,6.0071692,OAD,39.77102,25.0
151,7.3576307,OAD,44.248177,80.0
152,7.2927117,OAD,41.146477,76.0
153,11.357706,OAD,34.771175,67.0
154,8.675602,OAD,47.768246,53.0
155,11.234672,OAD,37.281384,78.0
156,6.5553255,OAD,39.81088,60.0
157,7.916796,OAD,48.80953,100.0
158,10.367855,OAD,42.100864,84.0
159,9.368951,OAD,45.047474,90.0
160,6.082176,OAD,47.49935,92.0
161,7.872308,OAD,56.835197,99.0
162,4.616498,OAD,57.739098,92.0
163,3.8331742,OAD,57.444595,91.0
164,3.4578261,OAD,47.75963,73.0
165,6.842903,OAD,52.44153,95.0
166,4.5871105,OAD,54.966957,85.0
167,5.105815,OAD,52.503925,98.0
168,4.9682946,OAD,57.857597,95.0
169,5.682585,OAD,67.21675,53.0
170,4.7475023,OAD,72.81778,70.0
171,6.2047014,OAD,62.472687,57.0
172,3.78384,OAD,67.98569,73.0
173,6.466913,OAD,57.659904,92.0
174,8.739427,OAD,57.668964,96.0
175,5.3156886,OAD,52.406685,82.0
176,6.8435245,OAD,67.78235,95.0
177,5.466492,OAD,61.32118,45.0
178,2.0953918,OAD,86.92339,94.0
179,3.1558962,OAD,84.72623,64.0
180,3.136567,OAD,77.93013,61.0
181,2.4873934,OAD,78.36823,67.0
182,1.7243713,OAD,87.24353,65.0
183,1.489321,OAD,85.781265,75.0
184,1.9985006,OAD,78.49389,75.0
185,2.817378,OAD,87.295135,64.0
186,1.9440995,OAD,88.30222,80.0
187,2.7304714,OAD,80.68192,46.0
188,1.8085304,OAD,83.17434,19.0
189,6.158333,OAD,68.59511,8.0
190,3.1813784,OAD,86.44496,52.0
191,2.3760116,OAD,86.77053,41.0
192,3.5269024,OAD,86.432816,28.0
193,2.4913614,OAD,88.35788,40.0
194,3.91929,OAD,67.10225,11.0
195,1.3239408,OAD,75.50737,10.0
196,1.809167,OAD,86.847145,68.0
197,2.0229394,OAD,82.278404,95.0
198,2.7837315,OAD,77.52878,0.0
199,2.0229394,OAD,82.278404,91.0
200,3.4196224,OAD,79.50393,91.0
201,4.206142,OAD,89.26072,87.0
202,2.0108354,OAD,79.77821,78.0
203,4.0287795,OAD,63.90771,89.0
204,2.9796855,OAD,65.61583,68.0
205,4.2283106,OAD,60.14061,60.0
206,2.6196847,OAD,69.24736,67.0
207,3.1363256,OAD,86.07702,91.0
208,4.1026816,OAD,75.82843,90.0
209,2.4124742,OAD,79.14571,75.0
210,2.191074,OAD,76.48155,87.0
211,2.4500613,OAD,78.946724,72.0
212,3.7377446,OAD,81.160385,75.0
213,3.2413607,OAD,84.63796,95.0
214,4.0145993,OAD,82.29575,92.0
215,3.6202517,OAD,87.40873,94.0
216,6.017405,OAD,21.7049,86.0
217,5.8644977,OAD,16.998629,88.0
218,2.808196,OAD,25.204454,63.0
219,3.8720129,OAD,18.291729,65.0
220,5.8865676,OAD,20.169653,79.0
221,5.2112064,OAD,15.939521,81.0
222,6.2680035,OAD,32.344727,58.0
223,6.7724276,OAD,22.880451,61.0
224,7.8472166,OAD,17.102606,78.0
225,8.174545,OAD,8.455854,79.0
226,5.4164104,OAD,27.120865,80.0
227,5.917188,OAD,22.668175,82.0
228,6.557146,OAD,31.449095,86.0
229,5.913198,OAD,27.615528,90.0
230,5.2148767,OAD,71.57633,30.0
231,8.533237,OAD,61.39394,27.0
232,4.63738,OAD,72.03224,55.0
233,3.5033045,OAD,79.2308,93.0
234,3.241594,OAD,62.694782,18.0
235,4.631916,OAD,77.216576,24.0
236,3.1375844,OAD,68.688515,26.0
237,2.830506,OAD,75.199684,85.0
238,3.2840996,OAD,75.84324,49.0
239,3.18546,OAD,71.88553,80.0
240,5.1097775,OAD,67.196754,40.0
241,2.7005286,OAD,68.28413,90.0
242,4.100353,OAD,73.6556,20.0
243,5.386769,OAD,71.33993,27.0
244,3.5033045,OAD,79.2308,93.0
245,4.497575,OAD,58.44114,0.0
246,4.4089136,OAD,82.322296,99.0
247,5.089899,OAD,82.32703,82.0
248,3.4518573,OAD,78.29892,84.0
249,4.743712,OAD,81.48982,87.0
250,5.4486337,OAD,80.323326,96.0
251,6.3671174,OAD,82.761986,85.0
252,4.7782717,OAD,78.01784,96.0
253,4.6881194,OAD,77.22215,98.0
254,4.8676157,OAD,80.97545,94.0
255,4.857059,OAD,71.52577,72.0
256,4.0152583,OAD,82.97543,99.0
257,5.242331,OAD,79.27513,98.0
258,4.740539,OAD,78.713806,98.0
259,3.4889545,OAD,81.50259,92.0
260,6.113648,OAD,82.16538,97.0
261,3.891864,OAD,81.16557,86.0
262,5.4098577,OAD,81.66321,84.0
263,3.9290776,OAD,73.84676,98.0
264,4.0780315,OAD,75.80336,88.0
265,5.59661,OAD,72.22289,98.0
266,4.3743014,OAD,82.16999,94.0
267,4.287236,OAD,84.075714,98.0
268,3.331631,OAD,79.26177,90.0
269,5.6734843,OAD,76.221596,93.0
270,4.5497704,OAD,76.71161,94.0
271,3.9721668,OAD,78.802666,71.2
272,5.043051,OAD,84.90826,64.0
273,4.467784,OAD,80.20591,52.0
274,3.9552104,OAD,77.615,18.0
275,3.2217236,OAD,66.43016,0.0
276,8.037002,OAD,63.180683,0.0
277,5.232014,OAD,74.55662,85.0
278,6.536239,OAD,61.527435,0.0
279,5.816863,OAD,78.523964,42.0
280,5.816863,OAD,78.523964,24.0
281,3.6817527,OAD,72.7795,0.0
282,5.232014,OAD,74.55662,85.0
283,4.496605,OAD,74.80905,87.0
284,6.3396554,OAD,73.57349,99.0
285,5.854436,OAD,80.32204,98.0
286,3.429645,OAD,75.51973,94.0
287,3.4869754,OAD,71.0023,92.0
288,3.531854,OAD,72.90062,88.0
289,3.6424134,OAD,67.58949,92.0
290,4.855215,OAD,71.33581,94.0
291,6.0439587,OAD,75.09605,99.0
292,4.4442725,OAD,70.152756,80.0
293,6.1827083,OAD,64.878044,98.0
294,5.5869827,OAD,72.20513,82.0
295,6.345683,OAD,75.43648,97.0
296,3.4527926,OAD,65.616974,97.0
297,3.563504,OAD,69.735306,99.0
298,6.576687,OAD,69.48136,87.0
299,5.618892,OAD,70.55715,99.0
300,5.9892764,OAD,70.43296,85.0
301,6.331268,OAD,77.50561,91.0
302,8.588082,OAD,71.29177,85.0
303,6.515567,OAD,63.571125,97.0
304,6.0548825,OAD,72.700645,82.0
305,6.7521205,OAD,69.20596,49.24
306,1.4506129,OAD,81.58777,82.0
307,4.849694,OAD,89.024284,91.0
308,4.3461223,OAD,81.74966,80.0
309,1.444042,OAD,65.13371,64.0
310,1.1656137,OAD,66.59061,66.0
311,4.6298985,OAD,80.37923,85.0
312,2.4283662,OAD,65.51099,64.0
313,1.7568257,OAD,83.20184,84.0
314,0.9993221,OAD,83.61056,81.0
315,1.0141891,OAD,73.10005,75.0
316,4.4967394,OAD,63.56825,53.0
317,3.457499,OAD,71.761444,68.0
318,3.3623745,OAD,71.761444,81.0
319,2.4316897,OAD,75.703476,90.0
320,3.6844301,OAD,73.979774,96.0
321,3.0764828,OAD,80.175964,88.0
322,4.9724717,OAD,83.287445,91.0
323,1.7304653,OAD,74.60559,96.0
324,4.163132,OAD,63.175503,84.0
325,2.6158934,OAD,72.41774,89.0
326,6.332017,OAD,80.22426,93.0
327,1.9668047,OAD,68.70226,98.0
328,2.7722602,OAD,71.05411,77.0
329,3.5617287,OAD,63.89539,83.0
330,3.0392404,OAD,68.224,100.0
331,5.62488,OAD,80.50908,84.0
332,3.179136,OAD,61.435555,99.0
333,3.7591588,OAD,56.953705,94.0
334,2.509359,OAD,61.80123,89.0
335,2.726094,OAD,68.56316,89.0
336,2.2647123,OAD,67.822716,86.0
337,1.7003839,OAD,67.36318,81.0
338,4.2015004,OAD,67.87108,21.0
339,4.890906,OAD,67.95913,0.0
340,6.0068493,OAD,61.497963,5.0
341,5.2451234,OAD,86.32078,97.0
342,6.346841,OAD,83.913605,97.0
343,1.7648499,OAD,73.80092,94.0
344,1.0172487,OAD,74.50612,81.0
345,4.053539,OAD,61.08376,59.0
346,5.2309337,OAD,55.73808,77.0
347,1.2154483,OAD,65.239815,66.0
348,0.6218286,IAD,81.58189,82.0
349,3.5920768,OAD,81.91404,81.0
350,4.4279523,OAD,68.30114,90.0
351,5.107818,OAD,70.531906,90.0
352,3.7636437,OAD,75.71017,97.0
353,3.8701818,OAD,73.94692,82.0
354,6.0242267,OAD,42.780865,51.0
355,6.4952765,OAD,62.324024,2.5
356,4.482807,OAD,61.292088,91.0
357,4.7275596,OAD,65.820175,91.0
358,8.0930195,OAD,92.61877,93.0
359,8.172304,OAD,68.96596,97.0
360,9.456054,OAD,62.359337,93.0
361,3.7941263,OAD,71.98745,72.0
362,4.5712843,OAD,71.25243,93.0
363,5.0191355,OAD,54.37522,22.0
364,6.3426085,OAD,44.55476,95.0
365,4.9725633,OAD,41.562054,81.0
366,3.54075,OAD,48.059586,62.0
367,6.2179465,OAD,69.766045,96.0
368,4.810405,OAD,75.04274,94.0
369,4.983977,OAD,53.81168,71.0
370,4.942276,OAD,74.53122,99.0
371,7.4801874,OAD,58.88561,75.0
372,7.963944,OAD,53.664974,85.0
373,6.1863403,OAD,67.139,88.0
374,3.3903413,OAD,78.77379,93.0
375,2.5762877,OAD,78.11582,90.0
376,5.1793146,OAD,53.051605,79.0
377,4.331804,OAD,68.94993,75.0
378,5.381184,OAD,65.97265,93.0
379,11.203073,OAD,51.584724,33.0
380,3.2055035,OAD,65.61263,84.0
381,4.712311,OAD,59.328426,2.5
382,4.751517,OAD,58.636013,46.0
383,5.4736032,OAD,79.96051,80.0
384,5.857321,OAD,43.601753,39.0
385,3.794136,OAD,47.75566,46.0
386,6.2648644,OAD,40.728504,35.0
387,5.5526767,OAD,51.68223,57.0
388,8.057757,OAD,36.938057,30.0
389,5.7665324,OAD,56.988953,51.0
390,3.3609517,OAD,56.228638,65.0
391,3.3723333,OAD,56.997295,53.0
392,1.8648723,OAD,67.546974,70.0
393,3.962916,OAD,46.18988,57.0
394,9.117452,OAD,30.64198,59.0
395,4.822565,OAD,73.84664,95.0
396,6.249998,OAD,70.939026,87.0
397,2.5948122,OAD,63.265186,91.0
398,3.6969342,OAD,69.225204,87.0
399,4.2446694,OAD,66.68375,77.0
400,5.040896,OAD,34.21691,90.0
401,6.7683764,OAD,37.24738,83.0
402,6.330835,OAD,37.925632,86.0
403,4.5681925,OAD,65.67574,84.0
404,4.8042526,OAD,68.97059,85.0
405,2.2443795,OAD,69.1444,82.0
406,7.2071085,OAD,43.356983,80.0
407,5.874558,OAD,79.44563,89.0
408,4.188533,OAD,77.971016,75.0
409,3.7014358,OAD,76.027855,82.0
410,3.2700338,OAD,76.953156,91.0
411,5.254575,OAD,51.473812,98.0
412,4.1482487,OAD,76.7575,71.0
413,6.8157163,OAD,81.95817,89.0
414,3.8222103,OAD,80.20868,94.0
415,5.5695167,OAD,58.231514,84.0
416,1.4521465,OAD,86.640114,96.0
417,4.0191703,OAD,83.02085,95.0
418,5.2473083,OAD,81.91453,87.0
419,6.3046837,OAD,68.1618,86.0
420,2.4689658,OAD,68.6274,85.0
421,3.611417,OAD,81.09335,89.0
422,2.7551441,OAD,61.040447,74.0
423,6.1410737,OAD,70.41147,77.0
424,5.5183306,OAD,74.54942,82.0
425,6.123707,OAD,72.8997,84.0
426,6.123707,OAD,72.8997,56.0
427,6.123707,OAD,72.8997,51.0
428,3.2745965,OAD,23.611778,39.0
429,13.0537405,OAD,23.11127,33.0
430,7.744959,OAD,21.959316,32.0
431,3.6616309,OAD,74.204,98.0
432,2.4925978,OAD,68.542175,96.0
433,3.8366609,OAD,70.141716,93.0
434,3.6318328,OAD,82.09079,96.0
435,3.2998893,OAD,81.64747,94.0
436,2.9579074,OAD,69.74408,96.0
437,9.940875,OAD,41.175873,71.0
438,2.4774137,OAD,68.26372,93.0
439,3.0360894,OAD,68.50814,83.0
440,2.509858,OAD,77.497314,97.0
441,5.149836,OAD,79.5958,95.0
442,5.1928363,OAD,77.88704,83.0
443,2.3029242,OAD,85.125404,95.0
444,1.5007794,OAD,84.09942,93.0
445,3.1119702,OAD,85.20015,92.0
446,3.4458814,OAD,91.68407,96.0
447,1.9136306,OAD,74.12644,91.0
448,4.4750953,OAD,73.666504,89.0
449,4.697655,OAD,70.841606,60.0
450,5.239745,OAD,28.451948,20.0
451,3.177027,OAD,51.991398,69.0
452,7.708616,OAD,74.18141,73.0
453,8.077122,OAD,67.40409,77.0
454,5.46151,OAD,75.32669,81.0
455,7.07861,OAD,66.26031,75.0
456,4.9114327,OAD,56.38799,73.0
457,4.257311,OAD,73.217674,78.0
458,5.592646,OAD,55.532658,85.0
459,10.292927,OAD,68.536644,79.0
460,5.5698667,OAD,69.916084,82.0
461,6.129147,OAD,56.99651,71.0
462,11.2284,OAD,61.480373,74.0
463,10.847144,OAD,62.656967,41.0
464,7.5678744,OAD,43.71246,25.0
465,7.49721,OAD,44.90099,70.0
466,7.5573797,OAD,54.959637,20.0
467,8.05895,OAD,55.28858,70.0
468,4.4208064,OAD,71.35907,24.0
469,5.0159507,OAD,70.11293,70.0
470,5.998143,OAD,41.6857,50.0
471,5.6691923,OAD,45.012436,98.0
472,4.73602,OAD,73.51991,11.0
473,7.481443,OAD,38.115105,10.0
474,5.444473,OAD,66.53834,90.0
475,4.401288,OAD,39.24028,11.0
476,6.0174274,OAD,45.13818,26.0
477,6.5294127,OAD,35.692688,18.0
478,5.9440894,OAD,37.808666,15.0
479,5.0393643,OAD,30.216007,10.0
480,4.679106,OAD,33.05381,85.0
481,4.0276275,OAD,36.55918,90.0
482,6.500754,OAD,47.11503,79.0
483,7.9047866,OAD,46.48373,50.0
484,5.4976616,OAD,42.349785,65.0
485,5.6691923,OAD,45.012436,98.0
486,5.0086756,OAD,35.926453,92.0
487,7.0371,OAD,46.279003,92.0
488,5.1806207,OAD,41.805023,78.0
489,5.7027826,OAD,56.737923,89.0
490,5.8698235,OAD,61.74818,90.0
491,2.6834354,OAD,37.811893,89.0
492,5.903727,OAD,39.13757,90.0
493,9.21571,OAD,29.620747,91.0
494,9.398846,OAD,25.38244,91.0
495,7.2582216,OAD,37.641933,85.0
496,4.5669355,OAD,29.291313,84.0
497,3.8620415,OAD,32.283848,89.0
498,5.3787932,OAD,36.112923,87.0
499,9.261238,OAD,19.695942,85.0
500,8.591347,OAD,58.963432,86.0
501,6.564981,OAD,57.47058,68.0
502,7.762816,OAD,53.43103,60.0
503,6.647879,OAD,53.301674,70.0
504,8.644716,OAD,52.535816,65.0
505,3.6047962,OAD,59.95714,65.0
506,4.228451,OAD,57.6276,50.0
507,4.130176,OAD,55.008495,67.0
508,3.3875058,OAD,54.646343,60.0
509,5.0937195,OAD,37.53609,82.0
510,7.156966,OAD,43.450584,81.0
511,4.7994823,OAD,37.37465,81.0
512,8.264123,OAD,33.664326,65.0
513,6.040723,OAD,31.23032,68.0
514,8.173757,OAD,34.599384,51.0
515,7.427806,OAD,29.844145,52.0
516,6.622959,OAD,36.52685,70.0
517,7.2365146,OAD,30.628489,58.0
518,7.7003818,OAD,17.89356,80.0
519,4.113534,OAD,31.78144,80.0
520,4.7706223,OAD,26.761612,60.0
521,3.240996,OAD,31.91382,60.0
522,4.4586577,OAD,27.656971,60.0
523,6.0981927,OAD,43.5697,28.0
524,5.0675282,OAD,60.949715,30.0
525,6.80562,OAD,51.428925,33.0
526,6.542899,OAD,48.26667,17.0
527,4.491134,OAD,54.362793,7.0
528,7.1873794,OAD,50.130703,48.0
529,6.783786,OAD,49.07605,35.0
530,9.896272,OAD,38.293762,40.0
531,5.2851143,OAD,48.97364,53.0
532,5.6924767,OAD,42.773624,41.0
533,5.2851143,OAD,48.97364,67.0
534,5.2851143,OAD,48.97364,82.0
535,4.109615,OAD,50.85227,82.0
536,3.6998622,OAD,56.982025,92.0
537,6.326287,OAD,60.235638,82.0
538,3.0836604,OAD,49.04998,75.0
539,6.6462874,OAD,52.85394,92.0
540,2.7300599,OAD,47.526104,87.0
541,5.0005465,OAD,46.40414,77.0
542,6.213112,OAD,43.653393,84.0
543,2.6492517,OAD,42.070774,73.0
544,6.2559547,OAD,75.23694,94.0
545,5.991948,OAD,68.28411,95.0
546,5.00886,OAD,63.170914,82.0
547,8.383298,OAD,53.03298,84.0
548,5.4706593,OAD,46.982906,85.0
549,4.3816037,OAD,51.526917,80.0
550,2.211024,OAD,54.566513,78.0
551,4.130053,OAD,67.90917,77.0
552,2.7904665,OAD,53.424767,68.0
553,2.6124232,OAD,95.77106,96.0
554,0.62003416,IAD,96.66376,96.0
555,0.61597866,IAD,95.77708,96.0
556,3.04942,OAD,94.2028,98.0
557,1.4802475,OAD,97.976814,97.0
558,1.8967979,OAD,96.59249,98.0
559,1.5008795,OAD,99.44795,98.0
560,2.4502673,OAD,98.55406,99.0
561,0.4478607,IAD,97.425,98.0
562,1.5737308,OAD,91.392975,90.0
563,1.1664362,OAD,87.09846,87.0
564,1.1747782,OAD,86.25841,86.0
565,3.8600075,OAD,90.98311,92.0
566,2.5599222,OAD,86.444016,83.0
567,1.5124665,OAD,90.40452,90.0
568,0.7951892,IAD,87.9318,87.0
569,3.9598129,OAD,97.723656,99.0
570,0.4017275,IAD,78.46082,78.0
571,0.91284144,OAD,80.01829,80.0
572,3.6555398,OAD,92.31273,78.0
573,2.3957675,OAD,89.838486,69.0
574,2.0952432,OAD,91.19606,65.0
575,3.5118651,OAD,93.20058,75.0
576,1.5588437,OAD,92.70135,87.0
577,0.4536745,IAD,88.178955,85.0
578,1.4893723,OAD,85.796295,82.0
579,2.6245382,OAD,79.36053,80.0
580,1.6655763,OAD,82.45525,67.0
581,1.5210189,OAD,92.385735,76.0
582,3.1709723,OAD,88.70406,90.0
583,3.5280182,OAD,86.48124,86.0
584,2.6207354,OAD,91.70692,76.0
585,0.936335,OAD,93.03654,95.0
586,1.5586213,OAD,94.6627,97.0
587,1.2055249,OAD,90.30509,92.0
588,1.4255685,OAD,94.43864,94.0
589,1.3317132,OAD,99.76867,96.0
590,2.5639663,OAD,88.79515,90.0
591,1.2892973,OAD,85.81266,85.0
592,2.2521396,OAD,89.762856,82.0
593,2.7418277,OAD,93.210526,76.0
594,1.439664,OAD,88.65741,78.0
595,2.2036605,OAD,94.42988,74.0
596,2.2487822,OAD,91.4634,77.0
597,5.709082,OAD,61.63791,90.0
598,1.3098955,OAD,84.18891,97.0
599,1.3353634,OAD,84.28384,94.0
600,7.131207,OAD,60.207,89.0
601,1.2229137,OAD,88.50399,96.0
602,2.0405486,OAD,88.07345,92.0
603,1.9932643,OAD,85.10329,94.0
604,2.0198033,OAD,81.33169,95.0
605,3.752448,OAD,83.91349,83.0
606,4.1711974,OAD,80.96136,85.0
607,2.3592982,OAD,81.06821,80.0
608,3.422316,OAD,86.681786,86.0
609,1.751909,OAD,82.97855,78.0
610,2.6649349,OAD,84.42601,73.0
611,5.184476,OAD,35.96574,76.0
612,2.71711,OAD,25.71866,91.0
613,2.1366804,OAD,25.827972,89.0
614,2.9856577,OAD,25.926544,0.0
615,4.612788,OAD,30.886581,80.0
616,4.2287707,OAD,46.387318,82.0
617,6.285327,OAD,58.37115,94.0
618,4.0718703,OAD,32.69599,0.0
619,1.9793222,OAD,33.550156,72.0
620,4.141775,OAD,30.684982,95.0
621,4.6308403,OAD,23.07663,94.0
622,2.4509919,OAD,36.65478,26.0
623,4.0995574,OAD,33.2613,91.0
624,4.946817,OAD,53.378708,78.0
625,5.7099175,OAD,54.832016,100.0
626,4.2503443,OAD,64.217415,100.0
627,5.00048,OAD,35.52325,97.0
628,3.018814,OAD,32.542442,86.0
629,2.4489572,OAD,29.510818,62.0
630,4.504326,OAD,35.994648,64.0
631,3.8344507,OAD,38.640266,81.0
632,7.4317355,OAD,54.10439,70.0
633,8.398794,OAD,60.476395,91.0
634,5.291551,OAD,65.34264,97.0
635,6.0355215,OAD,55.63958,83.0
636,4.272938,OAD,64.28596,91.0
637,4.272938,OAD,64.28596,85.0
638,5.8323,OAD,37.976833,90.0
639,4.4798603,OAD,38.799538,73.0
640,6.6898837,OAD,43.89598,71.0
641,2.891377,OAD,40.923267,0.0
642,4.574733,OAD,48.259106,64.0
643,6.870608,OAD,57.36474,87.0
644,6.223452,OAD,36.93476,85.0
645,4.536057,OAD,41.23123,75.0
646,2.773238,OAD,25.308517,95.0
647,3.067173,OAD,40.999268,95.0
648,5.65661,OAD,45.327312,100.0
649,4.222592,OAD,42.088062,80.0
650,4.410528,OAD,25.825773,87.0
651,4.1414623,OAD,42.481876,97.0
652,6.38415,OAD,49.051216,99.0
653,3.9801621,OAD,34.86242,95.0
654,2.8400712,OAD,28.104614,74.0
655,2.014735,OAD,27.749392,71.0
656,2.2722712,OAD,28.940475,100.0
657,4.0903397,OAD,35.58889,99.0
658,5.343368,OAD,33.064995,83.0
659,3.171084,OAD,49.335403,90.0
660,5.137798,OAD,34.36043,100.0
661,4.3198724,OAD,36.545486,97.0
662,2.8919704,OAD,30.435072,95.0
663,5.3057485,OAD,66.08188,100.0
664,2.5552313,OAD,62.75347,44.0
665,4.188737,OAD,49.575184,84.0
666,3.9393516,OAD,43.572964,87.0
667,5.2410207,OAD,49.63817,88.0
668,4.113852,OAD,41.30148,93.0
669,4.6135836,OAD,15.199489,82.0
670,2.8774915,OAD,40.29956,89.0
671,3.8325796,OAD,45.141865,95.0
672,2.9661078,OAD,46.66395,96.0
673,3.6431212,OAD,46.68281,90.0
674,3.1149108,OAD,48.65163,93.0
675,1.1494423,OAD,48.116505,75.0
676,5.1847053,OAD,39.723896,53.0
