,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,SPS
CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,2.4512707860922145,2.4512707860922145,0.28525205761316896,0.28525205761316896,0.4555741466654545,56.52,358.5500000000001,319.23800000000006,358.278937878,140.0,0.0,-0.0081519130409,-0.09390449368837193,0.09390449368837193,0.0081519130409,0.6,0.92,1.2,31.131971404415367,9.550660765029383,2.6160456932330316,-2.674089191842214,2.7839946524826367,-2.5643591644780646,7.606380968701092,0.018495428773682793,2.517565436281351,1.3690985284475001,419.6452797660029,16.6480536021256,16.51791692843593,17.412344119435843,12.162494912749212,11.94033771461252,13.46722043764611,11.788985507756914,14.989628029141555,9.892260286269783,14.041470847347277,10.08470812931335,15.543590114502056,0.43,976382.3680221237,16.390393846595124,5.717933577688585,2.4778022179286925,156.59761811864942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.266146914960146,135.45218515035182,0.0,0.0,0.0,7.9215880923435105,0.0,0.0,35.507436276968356,107.12739766853218,6.161910027467921,0.0,0.0,0.0,0.0,0.0,0.0,7.9215880923435105,16.474067775345304,0.0,35.507436276968356,96.81523992065479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9215880923435105,0.0,45.819594024845735,6.4208216229260096,89.63259112550607,0.0,6.923737199690624,0.0,0.0,0.0,0.0,1.7597685185185186,0.0,6.95438350340136,0.0,24.62339920844881,2.4512707860922145,0.28525205761316896,1.0,25.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,0.0,8.0,8.0,7.2060000000000075,108.50100000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52
COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,5.795153586125808,5.795153586125808,0.18240950701268144,-0.18240950701268144,0.47110538809063596,18.724137931034484,410.5380000000004,375.25800000000015,410.23746699000003,156.0,0.0,0.12994518564815422,-0.4959677770026244,0.4959677770026244,0.12994518564815422,0.6551724137931034,1.1724137931034482,1.6896551724137931,31.131722123090007,9.993281513539543,2.3384151448126445,-2.3940807144905385,2.5652700357876546,-2.2679506008437644,7.669146791064311,0.3972179713249123,2.803077649763222,1.8275285702958006,750.7953779858883,20.053830996061407,18.030930410999794,18.925357601999703,14.33002980034506,11.419109815537263,12.899118970025865,8.545620294899097,11.30255964557097,6.815560089332634,10.368241763368752,5.436813434346093,9.385571469452122,-1.5299999999999996,6869782.704039704,20.731065966955285,9.984900937682674,4.481526852761864,177.3128004599421,9.473725907600098,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.77835317220763,60.00200091796978,0.0,19.78304657425206,9.473725907600098,13.226127988582418,0.0,0.0,0.0,75.52620513066672,14.219595082555067,42.46456947923127,0.0,22.6259266499618,14.778265803839005,0.0,11.49902366656781,7.9215880923435105,25.53758398396168,0.0,0.0,64.20821622926012,42.46456947923127,0.0,11.126902983393991,0.0,18.46,0.0,0.0,0.0,7.9215880923435105,0.0,28.38046405967142,69.77166772095711,19.524134978793974,6.06636706846161,36.39820241076966,9.473725907600098,11.590307172251617,0.0,0.0,1.5871296296296298,4.225630563953977,1.83155244813975,15.319048665379835,14.163184639201052,0.0,3.3572209555182138,0.5384615384615384,29.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,6.0,2.0,0.0,2.0,4.0,7.143400000000006,125.28200000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.724137931034484
[Fe+2].CC(C)(C)P(C1[CH-]C=CC=1)C(C)(C)C.CC(C)(C)P(C1[CH-]C=CC=1)C(C)(C)C,2.3580889917695473,2.3580889917695473,0.0,-0.10082304526748942,0.2337469696555412,13.172413793103448,474.4310000000002,430.0790000000002,474.226762168,166.0,0.0,2.0,-0.21309135501722073,2.0,0.21309135501722073,0.5172413793103449,0.7586206896551724,0.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0555401995684597,5.226666552675557e-07,578.8744597977161,21.96625532625088,20.8667827351102,23.75982170022808,12.454360366901371,10.496341324879126,13.179622897878875,11.640300104663504,19.38129959615152,4.489844330635768,11.485487829623844,4.587485063953079,12.651344080748117,0.07948051948051937,455446.5999868763,29.079480519480516,10.597338118374847,8.994391617411358,194.90741822353877,0.0,0.0,0.0,0.0,0.0,17.068678152405656,0.0,24.26546827384644,24.26546827384644,10.609079792477814,98.92802258097448,20.624315495754765,0.0,0.0,17.068678152405656,26.452255977164835,0.0,0.0,0.0,103.70916189204223,0.0,48.53093654769288,0.0,0.0,10.609079792477814,0.0,0.0,15.843176184687021,20.624315495754765,17.068678152405656,0.0,83.08484639628746,48.53093654769288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.91185433709268,20.624315495754765,0.0,0.0,10.609079792477814,0.0,131.61578294398038,0.0,0.0,0.0,0.0,4.646574074074075,0.0,0.0,17.73948559670782,0.0,28.297067901234573,-0.20164609053497884,0.6153846153846154,29.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,8.216900000000008,136.18999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.172413793103448
CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,2.5643045057529186,2.5643045057529186,0.11994260495693454,-0.11994260495693454,0.3485759473486275,18.529411764705884,476.7290000000005,427.3370000000003,476.357188198,186.0,0.0,-0.010103005836387709,-0.06828270540986672,0.06828270540986672,0.010103005836387709,0.6176470588235294,1.088235294117647,1.5294117647058822,31.131722477849813,9.81575654151614,2.340785404494362,-2.3977861252710655,2.564166754623443,-2.270700958580383,7.66914109015769,0.48669781454040745,2.8470609582531017,1.913903678625933,878.3083821760208,24.241911729260266,22.869134368451316,23.76356155945123,16.37991785310972,14.435175565590827,15.915184720079429,12.04654739340529,14.803486744077167,8.520106323003935,12.072787997040056,6.586959414890161,10.535717449996188,-1.1299999999999997,47326808.19147964,25.947832015667892,11.736317427266833,5.641902649605722,211.64030480170462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.38714343881298,87.87679088631872,0.0,0.0,0.0,13.226127988582418,0.0,0.0,0.0,134.82234646729466,0.0,53.08855688586065,0.0,11.126902983393991,5.304539896238907,0.0,0.0,7.9215880923435105,11.317988901406613,0.0,0.0,140.19471204097906,36.39820241076966,0.0,11.126902983393991,0.0,0.0,0.0,0.0,0.0,7.9215880923435105,17.75371813848418,11.317988901406613,69.77166772095711,27.55834586302689,0.0,77.9406256089134,0.0,0.0,0.0,0.0,1.7475897581254727,9.710269098252503,1.6440600965159038,14.839244404551945,14.605889822446251,14.313630165805597,-0.11994260495693454,0.6363636363636364,34.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,7.0,2.0,0.0,2.0,4.0,10.496399999999992,154.44499999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.529411764705884
C1CCC(C1)P(C2=CC=CC=C2)C3=CC=CC=C3,2.316491769547325,2.316491769547325,0.1520061728395059,-0.1520061728395059,0.7244744193725049,16.27777777777778,254.31300000000005,235.16099999999994,254.122437238,92.0,0.0,-0.012878403165959808,-0.06222282674917692,0.06222282674917692,0.012878403165959808,0.6666666666666666,1.1111111111111112,1.5555555555555556,31.131622220329593,10.34753778020718,2.2642231431058395,-2.246196591322532,2.464876257867328,-2.190274349766166,7.731840782672796,0.8855840452388569,2.954169804485655,1.983212175137759,431.9779832196313,12.208896013370172,10.626493681332034,11.520920872331951,8.949489742783179,6.8432762712207635,8.254101241715,4.979381163136822,7.48247804270999,3.758572329456049,6.714234219784807,2.910361132130026,5.919996492665063,-1.13,33559.36897895704,11.93232670527069,5.673450803041922,2.4936385164310764,110.80706212488808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.50531393046812,37.03130558137665,0.0,0.0,0.0,18.530667884821327,0.0,0.0,0.0,31.342280942407346,0.0,60.6636706846161,0.0,0.0,10.609079792477814,0.0,0.0,7.9215880923435105,5.6589944507033065,0.0,0.0,25.683286491704038,60.6636706846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9215880923435105,0.0,5.6589944507033065,25.683286491704038,10.609079792477814,0.0,60.6636706846161,0.0,0.0,0.0,0.0,3.093703703703704,0.8933333333333331,0.0,22.241703094818174,5.664006781725036,0.0,-0.1520061728395059,0.29411764705882354,18.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,4.061900000000002,81.32800000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27777777777778
CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,7.255661848072562,7.255661848072562,0.22450916477702254,-0.8236858759051924,0.18475507209410647,13.333333333333334,578.6320000000002,546.3760000000003,578.1928389039999,204.0,0.0,0.1393728282943061,-0.4553315443660788,0.4553315443660788,0.1393728282943061,0.38095238095238093,0.6904761904761905,1.0,31.13289095889264,9.756228667913234,2.3877990275325613,-2.38114416187773,2.516630085112179,-2.324287624023671,7.800663168156155,0.4246326247778368,3.0412482844665347,1.451307485858495,1604.0409986361892,28.52008632231228,23.813782480394057,25.60263686239389,20.626159669017042,14.380657358768161,17.063938931767908,11.04772532948491,15.41856860895635,8.078688966291136,13.00478442784759,6.010571114275548,10.809284352844617,-4.019999999999998,7091120479.979827,26.852104212072092,11.337826604980432,4.77902473256979,250.918785330731,4.736862953800049,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.57301817938313,37.06133576964265,27.150973245268585,0.0,4.736862953800049,47.67041556212047,0.0,0.0,0.0,19.26246486877803,0.0,168.85244676339587,0.0,11.49902366656781,36.56410233123349,0.0,11.49902366656781,15.843176184687021,0.0,5.41499046939678,0.0,24.974377382775238,157.72554378000189,0.0,0.0,0.0,9.23,15.843176184687021,0.0,0.0,5.41499046939678,0.0,11.49902366656781,42.95414236082743,0.0,0.0,171.57301817938313,4.736862953800049,7.255661848072562,0.0,0.0,7.812962526557406,2.2620875850340134,2.0228529436465945,57.16150442135611,0.0,4.697117241958511,-1.6473717518103848,0.07692307692307693,42.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,6.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,7.0,7.634600000000009,182.49799999999954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334
C(=O)(O)[O-].[Na+],8.444444444444445,8.444444444444445,0.0,-2.083333333333333,0.30327610731514837,4.8,84.006,82.998,83.982338172,24.0,0.0,1.0,-0.5651787281645311,1.0,0.5651787281645311,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112781244591328,0.0,29.87430298092722,3.5773502691896257,2.763710176427684,4.763710176427685,1.7320508075688772,0.6318550882138421,0.6318550882138421,0.26590751916838873,0.26590751916838873,0.0,0.0,0.0,0.0,0.27,3.2451124978365313,8.986091986271262,4.269999999999999,301.8228120713304,50.902640254977285,15.007591973753234,0.0,0.0,6.155365629538759,0.0,29.557286032607934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.56487800636117,6.155365629538759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.66381342744864,4.794537184071822,0.0,0.0,11.261893024379464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.36,6.155365629538759,0.0,0.0,29.557286032607934,0.0,0.0,0.0,0.0,0.0,0.0,15.007591973753234,0.0,0.0,8.444444444444445,15.305555555555555,0.0,0.0,0.0,-2.083333333333333,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.1083,8.0248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
[F-].[Cs+],0.0,0.0,0.0,0.0,0.3238477816259503,0.0,151.903,151.903,151.90385512,8.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3779644730092273,7.658074362289745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.981948051948052,0.0,9.013868176370185,2.981948051948053,0.4865021440783189,71.40192986930035,4.704396381733906,0.0,0.0,0.0,0.0,68.89379382637131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.59819020810521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.59819020810521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.59819020810521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-5.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O-]P(=O)([O-])[O-].[K+].[K+].[K+],8.54861111111111,8.54861111111111,0.0,-5.388888888888889,0.2945912464539539,7.375,212.264,212.264,211.84454015,32.0,0.0,1.0,-0.8224170328723037,1.0,0.8224170328723037,0.875,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,-2.6666666238888897e-08,57.41901188909337,4.5,5.080206757355411,15.34395082520831,2.0,0.7302967433402215,2.1908902300206647,0.447213595499958,1.341640786499874,0.0,0.0,0.0,0.0,5.019090909090909,3.6096404744368114,23.120561166397597,12.01909090909091,43.90887161204391,175.07431493058382,19.245283093188757,0.0,0.0,0.0,0.0,154.1536047188599,0.0,0.0,7.822697123132171,0.0,0.0,0.0,0.0,0.0,173.39888781204866,7.822697123132171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.83383952711733,0.0,0.0,7.822697123132171,0.0,4.565048284931329,0.0,0.0,0.0,0.0,0.0,0.0,86.25,7.822697123132171,0.0,0.0,154.1536047188599,0.0,0.0,0.0,0.0,0.0,0.0,19.245283093188757,8.54861111111111,0.0,25.645833333333332,0.0,0.0,0.0,0.0,0.0,0.0,-5.388888888888889,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-11.812600000000002,7.6065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.375
[OH-].[K+],0.0,0.0,0.0,0.0,0.2691704359282608,0.0,56.105000000000004,55.097,55.966446332,8.0,0.0,1.0,-0.8696814924318097,1.0,0.8696814924318097,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.4472135954999579,4.570319221117619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5963636363636362,0.0,9.513295366688823,2.596363636363636,0.22278732656864766,55.771795883680674,5.476191835881363,0.0,0.0,0.0,0.0,51.38453490628663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.860726742168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.38453490628663,0.0,0.0,0.0,5.476191835881363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,56.860726742168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-3.1728,1.9358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
